/home/nochi/vault/projects/ThoughtVectors/thoughtvec/.venv/lib/python3.12/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
thinker params: 15.13M (codec d=384, frozen=True)
step   49650 | cos 0.5676 | thought 0.8775 dec_ce 1.812 | 5.4 it/s
step   49700 | cos 0.5648 | thought 0.8935 dec_ce 1.8534 | 5.1 it/s
step   49750 | cos 0.5680 | thought 0.8558 dec_ce 1.8006 | 5.3 it/s
step   49800 | cos 0.5669 | thought 0.9219 dec_ce 1.8772 | 5.4 it/s
step   49850 | cos 0.5629 | thought 0.8514 dec_ce 1.8775 | 5.5 it/s
step   49900 | cos 0.5674 | thought 0.8947 dec_ce 1.9318 | 5.4 it/s
step   49950 | cos 0.5640 | thought 0.8775 dec_ce 1.8359 | 5.4 it/s
step   50000 | cos 0.5651 | thought 0.8806 dec_ce 1.8583 | 5.3 it/s
step   50000 | VAL cos 0.5679 | VAL dec CE 3.5792
step   50050 | cos 0.5677 | thought 0.9268 dec_ce 1.9459 | 4.1 it/s
step   50100 | cos 0.5666 | thought 0.8866 dec_ce 1.8887 | 5.3 it/s
step   50150 | cos 0.5635 | thought 0.9078 dec_ce 1.9283 | 5.3 it/s
step   50200 | cos 0.5628 | thought 0.9013 dec_ce 1.8489 | 5.3 it/s
step   50250 | cos 0.5657 | thought 0.8966 dec_ce 1.8765 | 5.2 it/s
step   50300 | cos 0.5706 | thought 0.8736 dec_ce 1.8907 | 5.4 it/s
step   50350 | cos 0.5635 | thought 0.9109 dec_ce 1.7866 | 5.4 it/s
step   50400 | cos 0.5661 | thought 0.9203 dec_ce 1.9678 | 5.3 it/s
step   50450 | cos 0.5652 | thought 0.8396 dec_ce 1.6981 | 5.4 it/s
step   50500 | cos 0.5640 | thought 0.903 dec_ce 1.8809 | 5.2 it/s
step   50550 | cos 0.5671 | thought 0.8296 dec_ce 1.7463 | 5.2 it/s
step   50600 | cos 0.5635 | thought 0.9219 dec_ce 1.8634 | 5.3 it/s
step   50650 | cos 0.5659 | thought 0.9062 dec_ce 1.7956 | 5.4 it/s
step   50700 | cos 0.5635 | thought 0.9069 dec_ce 1.924 | 5.4 it/s
step   50750 | cos 0.5648 | thought 0.9132 dec_ce 1.9741 | 5.3 it/s
step   50800 | cos 0.5645 | thought 0.8957 dec_ce 2.0205 | 5.5 it/s
step   50850 | cos 0.5669 | thought 0.9369 dec_ce 1.9163 | 5.4 it/s
step   50900 | cos 0.5659 | thought 0.9185 dec_ce 1.9887 | 5.5 it/s
step   50950 | cos 0.5659 | thought 0.9095 dec_ce 1.9826 | 5.4 it/s
step   51000 | cos 0.5645 | thought 0.8459 dec_ce 1.9047 | 5.3 it/s
step   51050 | cos 0.5666 | thought 0.8434 dec_ce 1.6851 | 5.2 it/s
step   51100 | cos 0.5641 | thought 0.8952 dec_ce 1.8431 | 5.3 it/s
step   51150 | cos 0.5670 | thought 0.8959 dec_ce 1.8527 | 5.4 it/s
step   51200 | cos 0.5661 | thought 0.8853 dec_ce 1.8349 | 5.3 it/s
step   51250 | cos 0.5651 | thought 0.8455 dec_ce 1.8492 | 5.2 it/s
step   51300 | cos 0.5629 | thought 0.8547 dec_ce 1.8584 | 5.4 it/s
step   51350 | cos 0.5680 | thought 0.8753 dec_ce 1.7959 | 5.2 it/s
step   51400 | cos 0.5655 | thought 0.8631 dec_ce 1.894 | 5.4 it/s
step   51450 | cos 0.5615 | thought 0.868 dec_ce 1.8574 | 5.4 it/s
step   51500 | cos 0.5621 | thought 0.8575 dec_ce 1.7101 | 5.1 it/s
step   51550 | cos 0.5658 | thought 0.9295 dec_ce 1.8949 | 5.1 it/s
step   51600 | cos 0.5651 | thought 0.9121 dec_ce 1.8701 | 5.3 it/s
step   51650 | cos 0.5662 | thought 0.8482 dec_ce 1.7955 | 5.3 it/s
step   51700 | cos 0.5654 | thought 0.8695 dec_ce 1.8679 | 5.4 it/s
step   51750 | cos 0.5651 | thought 0.8986 dec_ce 1.9465 | 5.4 it/s
step   51800 | cos 0.5709 | thought 0.8784 dec_ce 1.7998 | 5.3 it/s
step   51850 | cos 0.5648 | thought 0.8707 dec_ce 1.8409 | 5.4 it/s
step   51900 | cos 0.5617 | thought 0.9067 dec_ce 1.9648 | 5.2 it/s
step   51950 | cos 0.5687 | thought 0.834 dec_ce 1.8032 | 5.5 it/s
step   52000 | cos 0.5665 | thought 0.9152 dec_ce 1.9432 | 5.3 it/s
step   52000 | VAL cos 0.5678 | VAL dec CE 3.5803
step   52050 | cos 0.5676 | thought 0.8935 dec_ce 1.9607 | 4.3 it/s
step   52100 | cos 0.5663 | thought 0.8948 dec_ce 1.8783 | 5.3 it/s
step   52150 | cos 0.5634 | thought 0.893 dec_ce 1.9211 | 5.3 it/s
step   52200 | cos 0.5677 | thought 0.8498 dec_ce 1.8172 | 5.5 it/s
step   52250 | cos 0.5657 | thought 0.9026 dec_ce 1.9999 | 5.1 it/s
step   52300 | cos 0.5649 | thought 0.898 dec_ce 1.842 | 5.3 it/s
step   52350 | cos 0.5658 | thought 0.8649 dec_ce 1.873 | 5.4 it/s
step   52400 | cos 0.5669 | thought 0.8612 dec_ce 1.8636 | 5.2 it/s
step   52450 | cos 0.5670 | thought 0.8524 dec_ce 1.9698 | 5.3 it/s
step   52500 | cos 0.5690 | thought 0.9318 dec_ce 2.0831 | 5.3 it/s
step   52550 | cos 0.5673 | thought 0.8779 dec_ce 1.8536 | 5.1 it/s
step   52600 | cos 0.5629 | thought 0.8617 dec_ce 1.8074 | 5.3 it/s
step   52650 | cos 0.5656 | thought 0.8534 dec_ce 1.8062 | 5.3 it/s
step   52700 | cos 0.5669 | thought 0.887 dec_ce 1.8777 | 5.3 it/s
step   52750 | cos 0.5653 | thought 0.8908 dec_ce 1.8131 | 5.2 it/s
step   52800 | cos 0.5628 | thought 0.8701 dec_ce 1.8802 | 5.4 it/s
step   52850 | cos 0.5676 | thought 0.927 dec_ce 1.9346 | 5.6 it/s
step   52900 | cos 0.5654 | thought 0.8443 dec_ce 1.8009 | 5.2 it/s
step   52950 | cos 0.5663 | thought 0.8861 dec_ce 1.9065 | 5.4 it/s
step   53000 | cos 0.5685 | thought 0.8947 dec_ce 1.8734 | 5.3 it/s
step   53050 | cos 0.5657 | thought 0.8553 dec_ce 1.7674 | 5.2 it/s
step   53100 | cos 0.5656 | thought 0.9145 dec_ce 1.8995 | 5.4 it/s
step   53150 | cos 0.5639 | thought 0.9438 dec_ce 1.893 | 5.5 it/s
step   53200 | cos 0.5655 | thought 0.8987 dec_ce 1.9248 | 5.4 it/s
step   53250 | cos 0.5694 | thought 0.8976 dec_ce 1.8369 | 5.3 it/s
step   53300 | cos 0.5630 | thought 0.9022 dec_ce 1.8827 | 5.4 it/s
step   53350 | cos 0.5692 | thought 0.9114 dec_ce 1.9878 | 5.6 it/s
step   53400 | cos 0.5636 | thought 0.9004 dec_ce 1.9418 | 5.5 it/s
step   53450 | cos 0.5636 | thought 0.8688 dec_ce 1.8146 | 5.5 it/s
step   53500 | cos 0.5654 | thought 0.9312 dec_ce 2.0422 | 5.4 it/s
step   53550 | cos 0.5636 | thought 0.9001 dec_ce 1.9939 | 5.3 it/s
step   53600 | cos 0.5668 | thought 0.9183 dec_ce 1.8613 | 5.5 it/s
step   53650 | cos 0.5659 | thought 0.8961 dec_ce 1.9146 | 5.5 it/s
step   53700 | cos 0.5633 | thought 0.9192 dec_ce 1.8735 | 5.5 it/s
step   53750 | cos 0.5663 | thought 0.8803 dec_ce 2.0312 | 5.4 it/s
step   53800 | cos 0.5699 | thought 0.9308 dec_ce 1.977 | 5.6 it/s
step   53850 | cos 0.5664 | thought 0.9508 dec_ce 1.9415 | 5.6 it/s
step   53900 | cos 0.5604 | thought 0.9102 dec_ce 1.9021 | 5.5 it/s
step   53950 | cos 0.5686 | thought 0.877 dec_ce 1.6878 | 5.5 it/s
step   54000 | cos 0.5655 | thought 0.8864 dec_ce 1.9334 | 5.5 it/s
step   54000 | VAL cos 0.5693 | VAL dec CE 3.5692
step   54050 | cos 0.5659 | thought 0.8804 dec_ce 1.8405 | 4.3 it/s
step   54100 | cos 0.5610 | thought 0.9524 dec_ce 1.8948 | 5.4 it/s
step   54150 | cos 0.5651 | thought 0.8709 dec_ce 1.8116 | 5.4 it/s
step   54200 | cos 0.5658 | thought 0.8757 dec_ce 1.7721 | 5.4 it/s
step   54250 | cos 0.5666 | thought 0.8585 dec_ce 1.9657 | 5.5 it/s
step   54300 | cos 0.5650 | thought 0.9305 dec_ce 1.9127 | 5.5 it/s
step   54350 | cos 0.5688 | thought 0.9035 dec_ce 1.9109 | 5.7 it/s
step   54400 | cos 0.5691 | thought 0.8168 dec_ce 1.8709 | 5.5 it/s
step   54450 | cos 0.5650 | thought 0.8445 dec_ce 1.7259 | 5.4 it/s
step   54500 | cos 0.5705 | thought 0.8802 dec_ce 2.041 | 5.6 it/s
step   54550 | cos 0.5669 | thought 0.9633 dec_ce 1.9517 | 5.3 it/s
step   54600 | cos 0.5642 | thought 0.9074 dec_ce 1.9136 | 5.5 it/s
step   54650 | cos 0.5639 | thought 0.8485 dec_ce 1.8113 | 5.6 it/s
step   54700 | cos 0.5653 | thought 0.8699 dec_ce 1.8956 | 5.6 it/s
step   54750 | cos 0.5642 | thought 0.8937 dec_ce 1.9132 | 5.7 it/s
step   54800 | cos 0.5640 | thought 0.9445 dec_ce 1.9746 | 5.7 it/s
step   54850 | cos 0.5647 | thought 0.9444 dec_ce 1.9906 | 5.5 it/s
step   54900 | cos 0.5688 | thought 0.86 dec_ce 1.727 | 5.6 it/s
step   54950 | cos 0.5663 | thought 0.8857 dec_ce 1.8389 | 5.5 it/s
step   55000 | cos 0.5651 | thought 0.8659 dec_ce 1.8995 | 5.5 it/s
step   55050 | cos 0.5654 | thought 0.824 dec_ce 1.8265 | 5.3 it/s
step   55100 | cos 0.5693 | thought 0.8911 dec_ce 1.8798 | 5.6 it/s
step   55150 | cos 0.5670 | thought 0.9335 dec_ce 2.0154 | 5.5 it/s
step   55200 | cos 0.5646 | thought 0.9063 dec_ce 1.8837 | 5.5 it/s
step   55250 | cos 0.5657 | thought 0.9191 dec_ce 1.9159 | 5.6 it/s
step   55300 | cos 0.5682 | thought 0.8567 dec_ce 1.7191 | 5.5 it/s
step   55350 | cos 0.5671 | thought 0.8474 dec_ce 1.7047 | 5.5 it/s
step   55400 | cos 0.5659 | thought 0.8795 dec_ce 1.8353 | 5.6 it/s
step   55450 | cos 0.5624 | thought 0.9201 dec_ce 1.9484 | 5.4 it/s
step   55500 | cos 0.5642 | thought 0.8782 dec_ce 1.8641 | 5.4 it/s
step   55550 | cos 0.5639 | thought 0.868 dec_ce 1.9157 | 5.4 it/s
step   55600 | cos 0.5658 | thought 0.9082 dec_ce 1.9412 | 5.5 it/s
step   55650 | cos 0.5629 | thought 0.9244 dec_ce 1.9037 | 5.6 it/s
step   55700 | cos 0.5676 | thought 0.9061 dec_ce 1.8725 | 5.5 it/s
step   55750 | cos 0.5708 | thought 0.8643 dec_ce 1.7241 | 5.7 it/s
step   55800 | cos 0.5663 | thought 0.8984 dec_ce 2.0257 | 5.5 it/s
step   55850 | cos 0.5643 | thought 0.8848 dec_ce 1.8003 | 5.6 it/s
step   55900 | cos 0.5642 | thought 0.875 dec_ce 1.8895 | 5.5 it/s
step   55950 | cos 0.5672 | thought 0.8949 dec_ce 1.939 | 5.6 it/s
step   56000 | cos 0.5714 | thought 0.852 dec_ce 1.7881 | 5.3 it/s
step   56000 | VAL cos 0.5687 | VAL dec CE 3.5773
step   56050 | cos 0.5719 | thought 0.8349 dec_ce 1.8079 | 4.5 it/s
step   56100 | cos 0.5691 | thought 0.8118 dec_ce 1.7779 | 5.6 it/s
step   56150 | cos 0.5655 | thought 0.8868 dec_ce 1.8687 | 5.4 it/s
step   56200 | cos 0.5670 | thought 0.859 dec_ce 1.8304 | 5.5 it/s
step   56250 | cos 0.5708 | thought 0.8622 dec_ce 1.8491 | 5.5 it/s
step   56300 | cos 0.5635 | thought 0.8354 dec_ce 1.8516 | 5.5 it/s
step   56350 | cos 0.5659 | thought 0.9073 dec_ce 1.8534 | 5.5 it/s
step   56400 | cos 0.5674 | thought 0.8391 dec_ce 1.7224 | 5.5 it/s
step   56450 | cos 0.5657 | thought 0.8719 dec_ce 1.7955 | 5.6 it/s
step   56500 | cos 0.5658 | thought 0.9517 dec_ce 2.0428 | 5.4 it/s
step   56550 | cos 0.5651 | thought 0.8647 dec_ce 1.7792 | 5.3 it/s
step   56600 | cos 0.5675 | thought 0.9267 dec_ce 1.9358 | 5.6 it/s
step   56650 | cos 0.5663 | thought 0.8522 dec_ce 1.7711 | 5.6 it/s
step   56700 | cos 0.5640 | thought 0.8877 dec_ce 1.7973 | 5.6 it/s
step   56750 | cos 0.5669 | thought 0.8768 dec_ce 1.8524 | 5.5 it/s
step   56800 | cos 0.5673 | thought 0.9153 dec_ce 1.9654 | 5.5 it/s
step   56850 | cos 0.5664 | thought 0.8711 dec_ce 1.8285 | 5.5 it/s
step   56900 | cos 0.5664 | thought 0.8747 dec_ce 1.7865 | 5.5 it/s
step   56950 | cos 0.5680 | thought 0.8785 dec_ce 1.8399 | 5.6 it/s
step   57000 | cos 0.5655 | thought 0.8815 dec_ce 1.9188 | 5.4 it/s
step   57050 | cos 0.5656 | thought 0.9163 dec_ce 2.0516 | 5.5 it/s
step   57100 | cos 0.5630 | thought 0.8944 dec_ce 1.8598 | 5.6 it/s
step   57150 | cos 0.5719 | thought 0.8702 dec_ce 1.8865 | 5.6 it/s
step   57200 | cos 0.5675 | thought 0.8378 dec_ce 1.8254 | 5.6 it/s
step   57250 | cos 0.5661 | thought 0.9373 dec_ce 1.9195 | 5.4 it/s
step   57300 | cos 0.5657 | thought 0.9419 dec_ce 2.0133 | 5.5 it/s
step   57350 | cos 0.5650 | thought 0.8619 dec_ce 1.8423 | 5.5 it/s
step   57400 | cos 0.5706 | thought 0.8861 dec_ce 1.9196 | 5.5 it/s
step   57450 | cos 0.5658 | thought 0.8316 dec_ce 1.7851 | 5.5 it/s
step   57500 | cos 0.5668 | thought 0.9181 dec_ce 2.0259 | 5.4 it/s
step   57550 | cos 0.5678 | thought 0.8864 dec_ce 1.8593 | 5.2 it/s
step   57600 | cos 0.5677 | thought 0.8841 dec_ce 1.8597 | 5.5 it/s
step   57650 | cos 0.5685 | thought 0.8709 dec_ce 1.811 | 5.4 it/s
step   57700 | cos 0.5632 | thought 0.9122 dec_ce 1.8526 | 5.4 it/s
step   57750 | cos 0.5656 | thought 0.8491 dec_ce 1.8149 | 5.4 it/s
step   57800 | cos 0.5675 | thought 0.8458 dec_ce 1.7936 | 5.5 it/s
step   57850 | cos 0.5660 | thought 0.8879 dec_ce 1.8396 | 5.4 it/s
step   57900 | cos 0.5676 | thought 0.9021 dec_ce 1.8481 | 5.4 it/s
step   57950 | cos 0.5636 | thought 0.8662 dec_ce 1.9085 | 5.5 it/s
step   58000 | cos 0.5663 | thought 0.8993 dec_ce 1.8517 | 5.4 it/s
step   58000 | VAL cos 0.5696 | VAL dec CE 3.5586
step   58050 | cos 0.5689 | thought 0.8584 dec_ce 1.9055 | 4.4 it/s
step   58100 | cos 0.5679 | thought 0.8355 dec_ce 1.7358 | 5.5 it/s
step   58150 | cos 0.5663 | thought 0.8664 dec_ce 1.8657 | 5.4 it/s
step   58200 | cos 0.5657 | thought 0.8713 dec_ce 1.781 | 5.6 it/s
step   58250 | cos 0.5658 | thought 0.8866 dec_ce 1.9087 | 5.6 it/s
step   58300 | cos 0.5667 | thought 0.8817 dec_ce 1.8083 | 5.7 it/s
step   58350 | cos 0.5651 | thought 0.8839 dec_ce 1.7865 | 5.5 it/s
step   58400 | cos 0.5664 | thought 0.8992 dec_ce 1.9899 | 5.7 it/s
step   58450 | cos 0.5657 | thought 0.8333 dec_ce 1.7868 | 5.6 it/s
step   58500 | cos 0.5658 | thought 0.869 dec_ce 1.8388 | 5.5 it/s
step   58550 | cos 0.5675 | thought 0.8645 dec_ce 1.8636 | 5.3 it/s
step   58600 | cos 0.5666 | thought 0.8757 dec_ce 1.8034 | 5.5 it/s
step   58650 | cos 0.5684 | thought 0.8465 dec_ce 1.7333 | 5.5 it/s
step   58700 | cos 0.5662 | thought 0.8848 dec_ce 1.8168 | 5.6 it/s
step   58750 | cos 0.5677 | thought 0.9539 dec_ce 2.042 | 5.4 it/s
step   58800 | cos 0.5640 | thought 0.9121 dec_ce 1.8916 | 5.5 it/s
step   58850 | cos 0.5676 | thought 0.8716 dec_ce 1.7624 | 5.5 it/s
step   58900 | cos 0.5665 | thought 0.8331 dec_ce 1.795 | 5.6 it/s
step   58950 | cos 0.5668 | thought 0.8685 dec_ce 1.8507 | 5.6 it/s
step   59000 | cos 0.5689 | thought 0.8896 dec_ce 1.8718 | 5.6 it/s
step   59050 | cos 0.5672 | thought 0.8546 dec_ce 1.7458 | 5.4 it/s
step   59100 | cos 0.5684 | thought 0.8549 dec_ce 1.7079 | 5.5 it/s
step   59150 | cos 0.5703 | thought 0.8004 dec_ce 1.6696 | 5.7 it/s
step   59200 | cos 0.5676 | thought 0.9147 dec_ce 1.947 | 5.5 it/s
step   59250 | cos 0.5719 | thought 0.8899 dec_ce 1.814 | 5.4 it/s
step   59300 | cos 0.5693 | thought 0.8945 dec_ce 1.8951 | 5.5 it/s
step   59350 | cos 0.5685 | thought 0.8596 dec_ce 1.7786 | 5.4 it/s
step   59400 | cos 0.5675 | thought 0.8823 dec_ce 1.8658 | 5.7 it/s
step   59450 | cos 0.5667 | thought 0.9316 dec_ce 1.986 | 5.6 it/s
step   59500 | cos 0.5663 | thought 0.9097 dec_ce 1.9012 | 5.6 it/s
step   59550 | cos 0.5715 | thought 0.8664 dec_ce 1.9013 | 5.5 it/s
step   59600 | cos 0.5669 | thought 0.8915 dec_ce 1.928 | 5.6 it/s
step   59650 | cos 0.5685 | thought 0.8913 dec_ce 1.8302 | 5.4 it/s
step   59700 | cos 0.5688 | thought 0.8912 dec_ce 1.8623 | 5.6 it/s
step   59750 | cos 0.5667 | thought 0.846 dec_ce 1.904 | 5.6 it/s
step   59800 | cos 0.5650 | thought 0.9031 dec_ce 1.8611 | 5.5 it/s
step   59850 | cos 0.5712 | thought 0.9142 dec_ce 1.8933 | 5.6 it/s
step   59900 | cos 0.5688 | thought 0.865 dec_ce 1.9026 | 5.5 it/s
step   59950 | cos 0.5694 | thought 0.8845 dec_ce 1.9851 | 5.5 it/s
step   60000 | cos 0.5671 | thought 0.8503 dec_ce 1.7711 | 5.6 it/s
step   60000 | VAL cos 0.5693 | VAL dec CE 3.5691
step   60050 | cos 0.5682 | thought 0.9383 dec_ce 1.9534 | 4.3 it/s
step   60100 | cos 0.5665 | thought 0.8972 dec_ce 1.8157 | 5.6 it/s
step   60150 | cos 0.5658 | thought 0.8769 dec_ce 1.8816 | 5.5 it/s
step   60200 | cos 0.5651 | thought 0.9187 dec_ce 1.9265 | 5.5 it/s
step   60250 | cos 0.5683 | thought 0.9015 dec_ce 2.0735 | 5.6 it/s
step   60300 | cos 0.5662 | thought 0.9224 dec_ce 1.9652 | 5.6 it/s
step   60350 | cos 0.5669 | thought 0.8817 dec_ce 1.7606 | 5.5 it/s
step   60400 | cos 0.5718 | thought 0.874 dec_ce 1.9304 | 5.7 it/s
step   60450 | cos 0.5693 | thought 0.8717 dec_ce 1.8003 | 5.6 it/s
step   60500 | cos 0.5699 | thought 0.8708 dec_ce 1.8313 | 5.4 it/s
step   60550 | cos 0.5682 | thought 0.8488 dec_ce 1.784 | 5.4 it/s
step   60600 | cos 0.5667 | thought 0.8511 dec_ce 1.6899 | 5.5 it/s
step   60650 | cos 0.5675 | thought 0.8869 dec_ce 1.8178 | 5.5 it/s
step   60700 | cos 0.5658 | thought 0.9563 dec_ce 2.0614 | 5.5 it/s
step   60750 | cos 0.5670 | thought 0.8984 dec_ce 1.8151 | 5.5 it/s
step   60800 | cos 0.5641 | thought 0.8736 dec_ce 1.8745 | 5.6 it/s
step   60850 | cos 0.5695 | thought 0.8695 dec_ce 1.8748 | 5.4 it/s
step   60900 | cos 0.5654 | thought 0.8845 dec_ce 1.9115 | 5.6 it/s
step   60950 | cos 0.5656 | thought 0.8535 dec_ce 1.8434 | 5.7 it/s
step   61000 | cos 0.5663 | thought 0.8982 dec_ce 1.8128 | 5.7 it/s
step   61050 | cos 0.5650 | thought 0.8876 dec_ce 2.0159 | 5.4 it/s
step   61100 | cos 0.5633 | thought 0.9262 dec_ce 1.9995 | 5.5 it/s
step   61150 | cos 0.5674 | thought 0.8462 dec_ce 1.8581 | 5.7 it/s
step   61200 | cos 0.5712 | thought 0.887 dec_ce 1.8694 | 5.5 it/s
step   61250 | cos 0.5689 | thought 0.8741 dec_ce 1.8371 | 5.6 it/s
step   61300 | cos 0.5666 | thought 0.9182 dec_ce 1.9219 | 5.6 it/s
step   61350 | cos 0.5706 | thought 0.8929 dec_ce 1.8653 | 5.7 it/s
step   61400 | cos 0.5670 | thought 0.9477 dec_ce 1.9721 | 5.3 it/s
step   61450 | cos 0.5707 | thought 0.9112 dec_ce 1.8569 | 5.7 it/s
step   61500 | cos 0.5693 | thought 0.8551 dec_ce 1.7382 | 5.6 it/s
step   61550 | cos 0.5678 | thought 0.9056 dec_ce 1.9331 | 5.4 it/s
step   61600 | cos 0.5677 | thought 0.908 dec_ce 1.975 | 5.5 it/s
step   61650 | cos 0.5683 | thought 0.8393 dec_ce 1.7261 | 5.5 it/s
step   61700 | cos 0.5701 | thought 0.8778 dec_ce 1.8908 | 5.5 it/s
step   61750 | cos 0.5648 | thought 0.8655 dec_ce 1.9348 | 5.3 it/s
step   61800 | cos 0.5674 | thought 0.9076 dec_ce 1.8603 | 5.4 it/s
step   61850 | cos 0.5662 | thought 0.8973 dec_ce 1.9125 | 5.6 it/s
step   61900 | cos 0.5685 | thought 0.8781 dec_ce 1.8756 | 5.7 it/s
step   61950 | cos 0.5670 | thought 0.8943 dec_ce 1.9071 | 5.5 it/s
step   62000 | cos 0.5637 | thought 0.896 dec_ce 1.9156 | 5.6 it/s
step   62000 | VAL cos 0.5696 | VAL dec CE 3.5615
step   62050 | cos 0.5677 | thought 0.8599 dec_ce 1.7964 | 4.4 it/s
step   62100 | cos 0.5674 | thought 0.8893 dec_ce 1.9439 | 5.4 it/s
step   62150 | cos 0.5703 | thought 0.8271 dec_ce 1.8013 | 5.5 it/s
step   62200 | cos 0.5703 | thought 0.9328 dec_ce 1.9828 | 5.7 it/s
step   62250 | cos 0.5651 | thought 0.8744 dec_ce 1.7976 | 5.5 it/s
step   62300 | cos 0.5664 | thought 0.8087 dec_ce 1.7061 | 5.5 it/s
step   62350 | cos 0.5703 | thought 0.937 dec_ce 1.9057 | 5.8 it/s
step   62400 | cos 0.5691 | thought 0.9051 dec_ce 1.8892 | 5.6 it/s
step   62450 | cos 0.5623 | thought 0.9097 dec_ce 1.9662 | 5.5 it/s
step   62500 | cos 0.5673 | thought 0.8465 dec_ce 1.6777 | 5.4 it/s
step   62550 | cos 0.5645 | thought 0.8955 dec_ce 1.8534 | 5.3 it/s
step   62600 | cos 0.5718 | thought 0.8465 dec_ce 1.7944 | 5.5 it/s
step   62650 | cos 0.5708 | thought 0.8714 dec_ce 1.7821 | 5.6 it/s
step   62700 | cos 0.5678 | thought 0.8761 dec_ce 1.8627 | 5.7 it/s
step   62750 | cos 0.5656 | thought 0.8502 dec_ce 1.8606 | 5.7 it/s
step   62800 | cos 0.5695 | thought 0.868 dec_ce 1.9103 | 5.6 it/s
step   62850 | cos 0.5660 | thought 0.9121 dec_ce 1.8318 | 5.5 it/s
step   62900 | cos 0.5661 | thought 0.9119 dec_ce 1.8981 | 5.5 it/s
step   62950 | cos 0.5713 | thought 0.856 dec_ce 1.7473 | 5.6 it/s
step   63000 | cos 0.5664 | thought 0.8573 dec_ce 1.8015 | 5.6 it/s
step   63050 | cos 0.5702 | thought 0.8459 dec_ce 1.7582 | 5.6 it/s
step   63100 | cos 0.5686 | thought 0.8752 dec_ce 1.7896 | 5.5 it/s
step   63150 | cos 0.5713 | thought 0.8938 dec_ce 1.9327 | 5.5 it/s
step   63200 | cos 0.5655 | thought 0.8884 dec_ce 1.8402 | 5.5 it/s
step   63250 | cos 0.5667 | thought 0.8857 dec_ce 1.9649 | 5.7 it/s
step   63300 | cos 0.5692 | thought 0.8203 dec_ce 1.7006 | 5.7 it/s
step   63350 | cos 0.5669 | thought 0.9062 dec_ce 1.91 | 5.5 it/s
step   63400 | cos 0.5695 | thought 0.8816 dec_ce 1.8838 | 5.4 it/s
step   63450 | cos 0.5664 | thought 0.846 dec_ce 1.8343 | 5.4 it/s
step   63500 | cos 0.5684 | thought 0.902 dec_ce 1.8344 | 5.5 it/s
step   63550 | cos 0.5708 | thought 0.9223 dec_ce 1.9726 | 5.6 it/s
step   63600 | cos 0.5692 | thought 0.8193 dec_ce 1.7199 | 5.7 it/s
step   63650 | cos 0.5679 | thought 0.8688 dec_ce 1.7513 | 5.6 it/s
step   63700 | cos 0.5674 | thought 0.8338 dec_ce 1.833 | 5.4 it/s
step   63750 | cos 0.5674 | thought 0.9006 dec_ce 1.9735 | 5.5 it/s
step   63800 | cos 0.5685 | thought 0.9067 dec_ce 1.8462 | 5.5 it/s
step   63850 | cos 0.5673 | thought 0.8381 dec_ce 1.8231 | 5.5 it/s
step   63900 | cos 0.5652 | thought 0.8879 dec_ce 1.8051 | 5.4 it/s
step   63950 | cos 0.5676 | thought 0.9139 dec_ce 1.9539 | 5.6 it/s
step   64000 | cos 0.5648 | thought 0.881 dec_ce 1.923 | 5.4 it/s
step   64000 | VAL cos 0.5701 | VAL dec CE 3.5621
step   64050 | cos 0.5678 | thought 0.8881 dec_ce 1.8814 | 4.5 it/s
step   64100 | cos 0.5688 | thought 0.851 dec_ce 1.7297 | 5.5 it/s
step   64150 | cos 0.5631 | thought 0.9081 dec_ce 1.8934 | 5.5 it/s
step   64200 | cos 0.5671 | thought 0.8507 dec_ce 1.7316 | 5.5 it/s
step   64250 | cos 0.5665 | thought 0.8896 dec_ce 1.7993 | 5.5 it/s
step   64300 | cos 0.5657 | thought 0.8278 dec_ce 1.6775 | 5.4 it/s
step   64350 | cos 0.5695 | thought 0.9287 dec_ce 2.0967 | 5.7 it/s
step   64400 | cos 0.5716 | thought 0.9069 dec_ce 1.9254 | 5.6 it/s
step   64450 | cos 0.5698 | thought 0.9064 dec_ce 1.8686 | 5.6 it/s
step   64500 | cos 0.5713 | thought 0.8567 dec_ce 1.8644 | 5.7 it/s
step   64550 | cos 0.5687 | thought 0.8831 dec_ce 1.8185 | 5.3 it/s
step   64600 | cos 0.5677 | thought 0.874 dec_ce 1.791 | 5.5 it/s
step   64650 | cos 0.5636 | thought 0.8508 dec_ce 1.8581 | 5.4 it/s
step   64700 | cos 0.5630 | thought 0.8694 dec_ce 1.6906 | 5.5 it/s
step   64750 | cos 0.5647 | thought 0.81 dec_ce 1.7133 | 5.7 it/s
step   64800 | cos 0.5686 | thought 0.8908 dec_ce 1.9158 | 5.4 it/s
step   64850 | cos 0.5682 | thought 0.9171 dec_ce 1.8353 | 5.5 it/s
step   64900 | cos 0.5679 | thought 0.8844 dec_ce 1.8518 | 5.5 it/s
step   64950 | cos 0.5672 | thought 0.8742 dec_ce 1.8372 | 5.4 it/s
step   65000 | cos 0.5676 | thought 0.854 dec_ce 1.7517 | 5.5 it/s
step   65050 | cos 0.5644 | thought 0.9317 dec_ce 1.9084 | 5.2 it/s
step   65100 | cos 0.5671 | thought 0.8412 dec_ce 1.683 | 5.6 it/s
