=== thinker ablation T0 (1800s):  ===
/home/nochi/vault/projects/ThoughtVectors/thoughtvec/.venv/lib/python3.12/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
thinker params: 15.10M (codec d=384, frozen=True)
step    3750 | cos 0.5025 | thought 0.9631 | 5.0 it/s
step    3800 | cos 0.4991 | thought 0.9624 | 5.0 it/s
step    3850 | cos 0.4992 | thought 1.0037 | 4.9 it/s
step    3900 | cos 0.5028 | thought 0.9268 | 4.9 it/s
step    3950 | cos 0.5042 | thought 0.9577 | 5.0 it/s
step    4000 | cos 0.5003 | thought 0.9759 | 5.0 it/s
step    4000 | VAL cos 0.5041 | VAL dec CE 12.1663
step    4050 | cos 0.5034 | thought 0.9834 | 3.9 it/s
step    4100 | cos 0.4986 | thought 1.0014 | 5.0 it/s
step    4150 | cos 0.4987 | thought 0.9477 | 4.8 it/s
step    4200 | cos 0.5037 | thought 0.9774 | 4.9 it/s
step    4250 | cos 0.5025 | thought 0.9461 | 5.0 it/s
step    4300 | cos 0.5065 | thought 0.9568 | 4.9 it/s
step    4350 | cos 0.5020 | thought 0.9743 | 4.9 it/s
step    4400 | cos 0.5053 | thought 0.9287 | 5.0 it/s
step    4450 | cos 0.5048 | thought 0.9683 | 5.0 it/s
step    4500 | cos 0.5065 | thought 0.9482 | 4.9 it/s
step    4500 | VAL cos 0.5049 | VAL dec CE 11.9386
step    4550 | cos 0.5053 | thought 0.9928 | 3.9 it/s
step    4600 | cos 0.5031 | thought 0.9775 | 5.0 it/s
step    4650 | cos 0.5054 | thought 0.9379 | 5.0 it/s
step    4700 | cos 0.5033 | thought 0.9439 | 5.1 it/s
step    4750 | cos 0.5032 | thought 0.9822 | 4.8 it/s
step    4800 | cos 0.5001 | thought 0.9856 | 4.9 it/s
step    4850 | cos 0.5054 | thought 1.002 | 4.9 it/s
step    4900 | cos 0.5104 | thought 0.9388 | 4.8 it/s
step    4950 | cos 0.5048 | thought 0.9594 | 4.8 it/s
step    5000 | cos 0.5028 | thought 0.9639 | 4.8 it/s
step    5000 | VAL cos 0.5056 | VAL dec CE 11.9415
step    5050 | cos 0.5067 | thought 0.9541 | 3.9 it/s
step    5100 | cos 0.5045 | thought 0.9919 | 4.8 it/s
step    5150 | cos 0.5021 | thought 0.9798 | 4.8 it/s
step    5200 | cos 0.5035 | thought 0.9819 | 4.8 it/s
step    5250 | cos 0.5046 | thought 0.9737 | 4.8 it/s
step    5300 | cos 0.5069 | thought 0.9412 | 4.7 it/s
step    5350 | cos 0.5066 | thought 0.94 | 4.8 it/s
step    5400 | cos 0.5047 | thought 1.0065 | 4.8 it/s
step    5450 | cos 0.5056 | thought 0.9393 | 4.9 it/s
step    5500 | cos 0.5038 | thought 0.9645 | 4.9 it/s
step    5500 | VAL cos 0.5061 | VAL dec CE 11.8451
step    5550 | cos 0.5030 | thought 0.9541 | 3.9 it/s
step    5600 | cos 0.5060 | thought 0.961 | 4.8 it/s
step    5650 | cos 0.5080 | thought 0.934 | 4.9 it/s
wall-clock cap reached at step 5668

Run 'ab_T0' done: 5668 steps | final val cos 0.5068 dec CE 11.9449 (best 11.8451)
/home/nochi/vault/projects/ThoughtVectors/thoughtvec/.venv/lib/python3.12/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
{"ckpt": "checkpoints/ab_T0/best.pt", "val_cos": 0.5055, "val_dec_ce": 11.9117, "ref_f1": 0.2535, "distinct1": 0.0315, "distinct2": 0.1293, "len_ratio": 0.658, "rows": 1024}
=== thinker ablation T1 (1800s): thinker.w_thought=0.0 thinker.w_decoder=1.0 ===
/home/nochi/vault/projects/ThoughtVectors/thoughtvec/.venv/lib/python3.12/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
thinker params: 15.10M (codec d=384, frozen=True)
step      50 | cos 0.0435 | dec_ce 4.5063 | 3.7 it/s
step     100 | cos 0.0925 | dec_ce 4.3321 | 4.0 it/s
step     150 | cos 0.1032 | dec_ce 4.4301 | 4.0 it/s
step     200 | cos 0.1084 | dec_ce 4.5582 | 4.0 it/s
step     250 | cos 0.1143 | dec_ce 4.1475 | 4.0 it/s
step     300 | cos 0.1241 | dec_ce 4.14 | 4.1 it/s
step     350 | cos 0.1293 | dec_ce 3.8053 | 4.1 it/s
step     400 | cos 0.1318 | dec_ce 4.2465 | 4.0 it/s
step     450 | cos 0.1308 | dec_ce 4.0758 | 4.1 it/s
step     500 | cos 0.1334 | dec_ce 3.9387 | 4.0 it/s
step     500 | VAL cos 0.1313 | VAL dec CE 3.9337
step     550 | cos 0.1282 | dec_ce 4.0029 | 3.3 it/s
step     600 | cos 0.1327 | dec_ce 4.0391 | 4.1 it/s
step     650 | cos 0.1269 | dec_ce 4.0555 | 4.1 it/s
step     700 | cos 0.1279 | dec_ce 4.1949 | 4.1 it/s
step     750 | cos 0.1270 | dec_ce 3.7282 | 3.9 it/s
step     800 | cos 0.1250 | dec_ce 4.3038 | 4.1 it/s
step     850 | cos 0.1224 | dec_ce 4.1803 | 4.0 it/s
step     900 | cos 0.1225 | dec_ce 4.254 | 4.1 it/s
step     950 | cos 0.1198 | dec_ce 3.79 | 4.1 it/s
step    1000 | cos 0.1201 | dec_ce 4.1944 | 4.0 it/s
step    1000 | VAL cos 0.1191 | VAL dec CE 3.8578
step    1050 | cos 0.1156 | dec_ce 3.8563 | 3.3 it/s
step    1100 | cos 0.1148 | dec_ce 4.0675 | 4.1 it/s
step    1150 | cos 0.1144 | dec_ce 4.1181 | 4.0 it/s
step    1200 | cos 0.1111 | dec_ce 3.7986 | 4.1 it/s
step    1250 | cos 0.1113 | dec_ce 4.2076 | 3.9 it/s
step    1300 | cos 0.1106 | dec_ce 3.9328 | 4.1 it/s
step    1350 | cos 0.1083 | dec_ce 3.7992 | 4.1 it/s
step    1400 | cos 0.1104 | dec_ce 3.6318 | 4.0 it/s
step    1450 | cos 0.1050 | dec_ce 3.8622 | 4.0 it/s
step    1500 | cos 0.1057 | dec_ce 3.6831 | 4.0 it/s
step    1500 | VAL cos 0.1066 | VAL dec CE 3.7970
step    1550 | cos 0.1058 | dec_ce 3.9974 | 3.3 it/s
step    1600 | cos 0.1055 | dec_ce 4.1223 | 4.1 it/s
step    1650 | cos 0.1039 | dec_ce 3.7035 | 4.1 it/s
step    1700 | cos 0.1028 | dec_ce 4.1039 | 4.0 it/s
step    1750 | cos 0.1032 | dec_ce 4.1192 | 4.1 it/s
step    1800 | cos 0.1015 | dec_ce 3.9218 | 4.0 it/s
step    1850 | cos 0.1018 | dec_ce 3.9795 | 4.1 it/s
step    1900 | cos 0.1032 | dec_ce 3.9044 | 4.1 it/s
step    1950 | cos 0.1008 | dec_ce 3.9263 | 4.0 it/s
step    2000 | cos 0.1009 | dec_ce 4.0017 | 3.9 it/s
step    2000 | VAL cos 0.1010 | VAL dec CE 3.7516
step    2050 | cos 0.1016 | dec_ce 3.9995 | 3.3 it/s
step    2100 | cos 0.1006 | dec_ce 3.862 | 4.1 it/s
step    2150 | cos 0.1011 | dec_ce 3.5926 | 4.0 it/s
step    2200 | cos 0.0998 | dec_ce 4.1695 | 4.0 it/s
step    2250 | cos 0.0991 | dec_ce 3.9453 | 4.0 it/s
step    2300 | cos 0.0981 | dec_ce 3.8794 | 4.0 it/s
step    2350 | cos 0.0999 | dec_ce 3.8128 | 4.0 it/s
step    2400 | cos 0.0968 | dec_ce 3.8361 | 4.0 it/s
step    2450 | cos 0.0959 | dec_ce 3.8348 | 4.0 it/s
step    2500 | cos 0.0974 | dec_ce 3.8229 | 4.0 it/s
step    2500 | VAL cos 0.0986 | VAL dec CE 3.7300
step    2550 | cos 0.0960 | dec_ce 3.8192 | 3.3 it/s
step    2600 | cos 0.0928 | dec_ce 3.9821 | 4.0 it/s
step    2650 | cos 0.0959 | dec_ce 3.8286 | 4.1 it/s
step    2700 | cos 0.0948 | dec_ce 4.0144 | 4.0 it/s
step    2750 | cos 0.0937 | dec_ce 3.8735 | 4.1 it/s
step    2800 | cos 0.0949 | dec_ce 3.9796 | 4.1 it/s
step    2850 | cos 0.0943 | dec_ce 3.8968 | 4.0 it/s
step    2900 | cos 0.0965 | dec_ce 3.8208 | 4.0 it/s
step    2950 | cos 0.0946 | dec_ce 3.9693 | 4.0 it/s
step    3000 | cos 0.0924 | dec_ce 3.8336 | 4.0 it/s
step    3000 | VAL cos 0.0945 | VAL dec CE 3.7039
step    3050 | cos 0.0943 | dec_ce 4.0725 | 3.3 it/s
step    3100 | cos 0.0955 | dec_ce 3.9042 | 4.1 it/s
step    3150 | cos 0.0943 | dec_ce 3.8996 | 4.0 it/s
step    3200 | cos 0.0937 | dec_ce 3.9327 | 4.0 it/s
step    3250 | cos 0.0934 | dec_ce 4.0722 | 4.0 it/s
step    3300 | cos 0.0922 | dec_ce 4.0286 | 4.0 it/s
step    3350 | cos 0.0917 | dec_ce 3.9702 | 4.0 it/s
step    3400 | cos 0.0917 | dec_ce 3.8931 | 4.0 it/s
step    3450 | cos 0.0917 | dec_ce 3.6432 | 4.1 it/s
step    3500 | cos 0.0935 | dec_ce 3.7806 | 4.0 it/s
step    3500 | VAL cos 0.0900 | VAL dec CE 3.6820
step    3550 | cos 0.0918 | dec_ce 3.8614 | 3.3 it/s
step    3600 | cos 0.0932 | dec_ce 3.8194 | 4.0 it/s
step    3650 | cos 0.0921 | dec_ce 3.7095 | 4.1 it/s
step    3700 | cos 0.0914 | dec_ce 3.729 | 4.0 it/s
step    3750 | cos 0.0899 | dec_ce 3.6881 | 4.0 it/s
step    3800 | cos 0.0868 | dec_ce 3.9773 | 4.0 it/s
step    3850 | cos 0.0898 | dec_ce 3.9219 | 4.0 it/s
step    3900 | cos 0.0895 | dec_ce 3.7266 | 4.0 it/s
step    3950 | cos 0.0895 | dec_ce 4.0733 | 4.1 it/s
step    4000 | cos 0.0894 | dec_ce 3.7907 | 4.0 it/s
step    4000 | VAL cos 0.0886 | VAL dec CE 3.6577
step    4050 | cos 0.0890 | dec_ce 3.8894 | 3.3 it/s
step    4100 | cos 0.0872 | dec_ce 3.9504 | 4.1 it/s
step    4150 | cos 0.0879 | dec_ce 3.6794 | 3.9 it/s
step    4200 | cos 0.0900 | dec_ce 4.0448 | 4.0 it/s
step    4250 | cos 0.0904 | dec_ce 3.6516 | 4.0 it/s
step    4300 | cos 0.0891 | dec_ce 3.8568 | 4.1 it/s
step    4350 | cos 0.0873 | dec_ce 3.7244 | 4.0 it/s
step    4400 | cos 0.0886 | dec_ce 3.7562 | 4.1 it/s
step    4450 | cos 0.0882 | dec_ce 3.9817 | 4.1 it/s
step    4500 | cos 0.0896 | dec_ce 3.8496 | 4.0 it/s
step    4500 | VAL cos 0.0872 | VAL dec CE 3.6347
step    4550 | cos 0.0888 | dec_ce 3.85 | 3.3 it/s
step    4600 | cos 0.0874 | dec_ce 3.984 | 4.1 it/s
step    4650 | cos 0.0881 | dec_ce 3.7432 | 4.1 it/s
step    4700 | cos 0.0883 | dec_ce 3.8157 | 4.1 it/s
step    4750 | cos 0.0864 | dec_ce 3.6823 | 3.9 it/s
step    4800 | cos 0.0866 | dec_ce 3.9191 | 3.9 it/s
step    4850 | cos 0.0865 | dec_ce 4.1294 | 4.0 it/s
step    4900 | cos 0.0879 | dec_ce 3.7612 | 4.0 it/s
step    4950 | cos 0.0874 | dec_ce 3.8374 | 4.0 it/s
step    5000 | cos 0.0866 | dec_ce 3.8193 | 4.0 it/s
step    5000 | VAL cos 0.0858 | VAL dec CE 3.6169
step    5050 | cos 0.0867 | dec_ce 3.7566 | 3.3 it/s
step    5100 | cos 0.0855 | dec_ce 3.6441 | 4.0 it/s
step    5150 | cos 0.0852 | dec_ce 3.8314 | 3.9 it/s
step    5200 | cos 0.0861 | dec_ce 3.8916 | 4.0 it/s
step    5250 | cos 0.0860 | dec_ce 4.1243 | 3.9 it/s
step    5300 | cos 0.0861 | dec_ce 3.8066 | 4.0 it/s
step    5350 | cos 0.0865 | dec_ce 3.7718 | 4.0 it/s
step    5400 | cos 0.0854 | dec_ce 3.966 | 4.0 it/s
step    5450 | cos 0.0866 | dec_ce 3.7256 | 4.1 it/s
step    5500 | cos 0.0851 | dec_ce 3.8431 | 4.0 it/s
step    5500 | VAL cos 0.0849 | VAL dec CE 3.6035
step    5550 | cos 0.0856 | dec_ce 3.8027 | 3.3 it/s
step    5600 | cos 0.0866 | dec_ce 3.878 | 3.9 it/s
step    5650 | cos 0.0865 | dec_ce 3.5992 | 4.1 it/s
step    5700 | cos 0.0861 | dec_ce 3.6569 | 4.0 it/s
step    5750 | cos 0.0851 | dec_ce 3.6955 | 4.1 it/s
step    5800 | cos 0.0846 | dec_ce 3.8963 | 4.0 it/s
step    5850 | cos 0.0857 | dec_ce 4.0543 | 4.1 it/s
step    5900 | cos 0.0839 | dec_ce 3.9781 | 4.1 it/s
step    5950 | cos 0.0852 | dec_ce 3.4797 | 4.1 it/s
step    6000 | cos 0.0853 | dec_ce 3.6036 | 4.1 it/s
step    6000 | VAL cos 0.0843 | VAL dec CE 3.5917
step    6050 | cos 0.0853 | dec_ce 3.6597 | 3.3 it/s
step    6100 | cos 0.0857 | dec_ce 3.789 | 4.1 it/s
step    6150 | cos 0.0861 | dec_ce 3.9385 | 4.1 it/s
step    6200 | cos 0.0857 | dec_ce 4.0578 | 4.0 it/s
step    6250 | cos 0.0847 | dec_ce 3.908 | 4.0 it/s
step    6300 | cos 0.0861 | dec_ce 3.6451 | 4.0 it/s
step    6350 | cos 0.0865 | dec_ce 3.6116 | 4.1 it/s
step    6400 | cos 0.0850 | dec_ce 3.852 | 3.9 it/s
step    6450 | cos 0.0855 | dec_ce 3.8174 | 4.0 it/s
step    6500 | cos 0.0850 | dec_ce 3.7294 | 4.0 it/s
step    6500 | VAL cos 0.0843 | VAL dec CE 3.5834
step    6550 | cos 0.0845 | dec_ce 4.0084 | 3.3 it/s
step    6600 | cos 0.0838 | dec_ce 3.6007 | 4.1 it/s
step    6650 | cos 0.0832 | dec_ce 4.1498 | 4.0 it/s
step    6700 | cos 0.0838 | dec_ce 3.8582 | 4.0 it/s
step    6750 | cos 0.0848 | dec_ce 3.8282 | 4.0 it/s
step    6800 | cos 0.0844 | dec_ce 3.9272 | 4.0 it/s
step    6850 | cos 0.0844 | dec_ce 3.7169 | 4.0 it/s
step    6900 | cos 0.0850 | dec_ce 3.7657 | 4.1 it/s
step    6950 | cos 0.0839 | dec_ce 3.6201 | 4.0 it/s
step    7000 | cos 0.0848 | dec_ce 3.6154 | 4.0 it/s
step    7000 | VAL cos 0.0841 | VAL dec CE 3.5773
step    7050 | cos 0.0835 | dec_ce 3.7047 | 3.3 it/s
wall-clock cap reached at step 7086

Run 'ab_T1' done: 7086 steps | final val cos 0.0842 dec CE 3.5745 (best 3.5745)
/home/nochi/vault/projects/ThoughtVectors/thoughtvec/.venv/lib/python3.12/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
{"ckpt": "checkpoints/ab_T1/best.pt", "val_cos": 0.0852, "val_dec_ce": 3.6115, "ref_f1": 0.298, "distinct1": 0.0124, "distinct2": 0.0424, "len_ratio": 0.698, "rows": 1024}
=== thinker ablation T2 (1800s): thinker.w_decoder=0.5 ===
/home/nochi/vault/projects/ThoughtVectors/thoughtvec/.venv/lib/python3.12/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
thinker params: 15.10M (codec d=384, frozen=True)
step      50 | cos 0.0612 | thought 2.24 dec_ce 2.2893 | 3.7 it/s
step     100 | cos 0.2271 | thought 1.9484 dec_ce 2.233 | 4.0 it/s
step     150 | cos 0.2744 | thought 1.9604 dec_ce 2.3155 | 4.0 it/s
step     200 | cos 0.2795 | thought 1.8815 dec_ce 2.3848 | 3.9 it/s
step     250 | cos 0.3076 | thought 1.7521 dec_ce 2.1318 | 4.0 it/s
step     300 | cos 0.3603 | thought 1.5053 dec_ce 2.1168 | 4.1 it/s
step     350 | cos 0.3880 | thought 1.4417 dec_ce 1.9486 | 4.1 it/s
step     400 | cos 0.4079 | thought 1.4657 dec_ce 2.1578 | 3.9 it/s
step     450 | cos 0.4286 | thought 1.3615 dec_ce 2.0836 | 4.0 it/s
step     500 | cos 0.4456 | thought 1.3346 dec_ce 2.0158 | 3.9 it/s
step     500 | VAL cos 0.4502 | VAL dec CE 4.0042
step     550 | cos 0.4485 | thought 1.2949 dec_ce 2.0347 | 3.2 it/s
step     600 | cos 0.4568 | thought 1.2265 dec_ce 2.0627 | 4.0 it/s
step     650 | cos 0.4597 | thought 1.27 dec_ce 2.0591 | 4.0 it/s
step     700 | cos 0.4603 | thought 1.2003 dec_ce 2.1119 | 4.1 it/s
step     750 | cos 0.4639 | thought 1.2099 dec_ce 1.9063 | 3.9 it/s
step     800 | cos 0.4630 | thought 1.219 dec_ce 2.1692 | 4.0 it/s
step     850 | cos 0.4617 | thought 1.2161 dec_ce 2.1158 | 4.0 it/s
step     900 | cos 0.4649 | thought 1.2309 dec_ce 2.1499 | 4.1 it/s
step     950 | cos 0.4669 | thought 1.1343 dec_ce 1.9302 | 4.0 it/s
step    1000 | cos 0.4672 | thought 1.209 dec_ce 2.1371 | 4.0 it/s
step    1000 | VAL cos 0.4698 | VAL dec CE 3.9367
step    1050 | cos 0.4680 | thought 1.1174 dec_ce 1.9644 | 3.3 it/s
step    1100 | cos 0.4685 | thought 1.1718 dec_ce 2.0748 | 4.0 it/s
step    1150 | cos 0.4699 | thought 1.1414 dec_ce 2.1017 | 4.0 it/s
step    1200 | cos 0.4687 | thought 1.0898 dec_ce 1.9439 | 4.0 it/s
step    1250 | cos 0.4693 | thought 1.1725 dec_ce 2.1294 | 3.8 it/s
step    1300 | cos 0.4706 | thought 1.0877 dec_ce 2.0291 | 4.0 it/s
step    1350 | cos 0.4712 | thought 1.0879 dec_ce 1.9426 | 4.0 it/s
step    1400 | cos 0.4760 | thought 1.0333 dec_ce 1.8879 | 3.9 it/s
step    1450 | cos 0.4711 | thought 1.0598 dec_ce 2.0005 | 3.9 it/s
step    1500 | cos 0.4715 | thought 1.0279 dec_ce 1.9007 | 4.0 it/s
step    1500 | VAL cos 0.4750 | VAL dec CE 3.9034
step    1550 | cos 0.4746 | thought 1.0554 dec_ce 2.0401 | 3.3 it/s
step    1600 | cos 0.4754 | thought 1.0547 dec_ce 2.1037 | 4.0 it/s
step    1650 | cos 0.4737 | thought 1.0296 dec_ce 1.9054 | 4.0 it/s
step    1700 | cos 0.4750 | thought 1.0847 dec_ce 2.0962 | 3.9 it/s
step    1750 | cos 0.4765 | thought 1.0438 dec_ce 2.1132 | 4.0 it/s
step    1800 | cos 0.4722 | thought 1.049 dec_ce 2.0081 | 4.0 it/s
step    1850 | cos 0.4806 | thought 1.0221 dec_ce 2.0393 | 4.0 it/s
step    1900 | cos 0.4773 | thought 1.0384 dec_ce 2.0074 | 4.0 it/s
step    1950 | cos 0.4755 | thought 1.0302 dec_ce 2.0126 | 3.9 it/s
step    2000 | cos 0.4767 | thought 1.0288 dec_ce 2.0834 | 3.9 it/s
step    2000 | VAL cos 0.4809 | VAL dec CE 3.8799
step    2050 | cos 0.4815 | thought 1.0282 dec_ce 2.0629 | 3.3 it/s
step    2100 | cos 0.4809 | thought 1.0127 dec_ce 1.9897 | 4.0 it/s
