/home/nochi/vault/projects/ThoughtVectors/thoughtvec/.venv/lib/python3.12/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
thinker params: 32.07M (codec d=384, frozen=True)
step   15150 | cos 0.5439 | thought 0.9015 dec_ce 1.9058 | 3.2 it/s
step   15200 | cos 0.5484 | thought 0.8767 dec_ce 1.8947 | 3.1 it/s
step   15250 | cos 0.5433 | thought 0.92 dec_ce 1.8944 | 3.1 it/s
step   15300 | cos 0.5445 | thought 0.9359 dec_ce 1.9462 | 3.2 it/s
step   15350 | cos 0.5441 | thought 0.9086 dec_ce 1.8836 | 3.1 it/s
step   15400 | cos 0.5419 | thought 0.9023 dec_ce 1.9274 | 3.1 it/s
step   15450 | cos 0.5423 | thought 0.923 dec_ce 2.0504 | 3.1 it/s
step   15500 | cos 0.5417 | thought 0.9295 dec_ce 1.8742 | 3.1 it/s
step   15550 | cos 0.5451 | thought 0.9334 dec_ce 1.9628 | 3.2 it/s
step   15600 | cos 0.5440 | thought 0.9567 dec_ce 1.9697 | 3.2 it/s
step   15650 | cos 0.5462 | thought 0.9388 dec_ce 1.9608 | 3.2 it/s
step   15700 | cos 0.5417 | thought 0.9145 dec_ce 1.9784 | 3.1 it/s
step   15750 | cos 0.5429 | thought 0.9071 dec_ce 1.8764 | 3.1 it/s
step   15800 | cos 0.5448 | thought 0.894 dec_ce 1.8174 | 3.1 it/s
step   15850 | cos 0.5462 | thought 0.9064 dec_ce 1.9172 | 3.1 it/s
step   15900 | cos 0.5467 | thought 0.857 dec_ce 1.7736 | 3.1 it/s
step   15950 | cos 0.5433 | thought 0.9426 dec_ce 1.9853 | 3.2 it/s
step   16000 | cos 0.5445 | thought 0.9589 dec_ce 2.1298 | 3.1 it/s
step   16000 | VAL cos 0.5457 | VAL dec CE 3.8045
step   16050 | cos 0.5466 | thought 0.9259 dec_ce 1.9123 | 2.6 it/s
step   16100 | cos 0.5445 | thought 0.9098 dec_ce 1.9093 | 3.2 it/s
step   16150 | cos 0.5455 | thought 0.897 dec_ce 1.915 | 3.2 it/s
step   16200 | cos 0.5460 | thought 0.9214 dec_ce 1.8975 | 3.1 it/s
step   16250 | cos 0.5461 | thought 0.9526 dec_ce 2.0508 | 3.2 it/s
step   16300 | cos 0.5448 | thought 0.9019 dec_ce 1.8572 | 3.2 it/s
step   16350 | cos 0.5427 | thought 0.9585 dec_ce 2.022 | 3.0 it/s
step   16400 | cos 0.5451 | thought 0.9141 dec_ce 1.975 | 3.2 it/s
step   16450 | cos 0.5464 | thought 0.8883 dec_ce 1.8056 | 3.1 it/s
step   16500 | cos 0.5441 | thought 0.9334 dec_ce 1.9298 | 3.2 it/s
step   16550 | cos 0.5416 | thought 0.9198 dec_ce 1.9052 | 3.1 it/s
step   16600 | cos 0.5502 | thought 0.8843 dec_ce 1.9008 | 3.2 it/s
step   16650 | cos 0.5478 | thought 0.9045 dec_ce 1.8653 | 3.1 it/s
step   16700 | cos 0.5434 | thought 0.9263 dec_ce 1.9465 | 3.2 it/s
step   16750 | cos 0.5424 | thought 0.9411 dec_ce 1.9279 | 3.1 it/s
step   16800 | cos 0.5462 | thought 0.9577 dec_ce 2.0027 | 3.2 it/s
step   16850 | cos 0.5455 | thought 0.9133 dec_ce 1.7975 | 3.2 it/s
step   16900 | cos 0.5453 | thought 0.9193 dec_ce 1.9023 | 3.1 it/s
step   16950 | cos 0.5484 | thought 0.895 dec_ce 1.8053 | 3.2 it/s
step   17000 | cos 0.5442 | thought 0.9045 dec_ce 1.8857 | 3.1 it/s
step   17050 | cos 0.5457 | thought 0.8888 dec_ce 1.9736 | 3.1 it/s
step   17100 | cos 0.5456 | thought 0.9257 dec_ce 1.9427 | 3.2 it/s
step   17150 | cos 0.5473 | thought 0.9166 dec_ce 1.9405 | 3.2 it/s
step   17200 | cos 0.5444 | thought 0.945 dec_ce 1.9077 | 3.1 it/s
step   17250 | cos 0.5443 | thought 0.9428 dec_ce 2.0184 | 3.2 it/s
step   17300 | cos 0.5463 | thought 0.8925 dec_ce 1.9071 | 3.2 it/s
step   17350 | cos 0.5444 | thought 0.9059 dec_ce 1.9527 | 3.2 it/s
step   17400 | cos 0.5450 | thought 0.8861 dec_ce 1.9385 | 3.1 it/s
step   17450 | cos 0.5454 | thought 0.9374 dec_ce 1.9133 | 3.1 it/s
step   17500 | cos 0.5461 | thought 0.9467 dec_ce 1.9738 | 3.1 it/s
step   17550 | cos 0.5437 | thought 0.9605 dec_ce 2.0821 | 3.1 it/s
step   17600 | cos 0.5467 | thought 0.8925 dec_ce 1.9126 | 3.2 it/s
step   17650 | cos 0.5466 | thought 0.9653 dec_ce 2.0496 | 3.2 it/s
step   17700 | cos 0.5443 | thought 0.9298 dec_ce 1.8893 | 3.1 it/s
step   17750 | cos 0.5473 | thought 0.92 dec_ce 1.961 | 3.2 it/s
step   17800 | cos 0.5492 | thought 0.939 dec_ce 1.938 | 3.2 it/s
step   17850 | cos 0.5456 | thought 0.9602 dec_ce 2.0405 | 3.1 it/s
step   17900 | cos 0.5447 | thought 0.9273 dec_ce 1.8763 | 3.1 it/s
step   17950 | cos 0.5465 | thought 0.956 dec_ce 2.2132 | 3.2 it/s
step   18000 | cos 0.5469 | thought 0.8819 dec_ce 1.8209 | 3.1 it/s
step   18000 | VAL cos 0.5475 | VAL dec CE 3.7913
step   18050 | cos 0.5477 | thought 0.9158 dec_ce 1.9121 | 2.5 it/s
step   18100 | cos 0.5443 | thought 0.8806 dec_ce 1.838 | 3.2 it/s
step   18150 | cos 0.5469 | thought 0.9017 dec_ce 1.8426 | 3.2 it/s
step   18200 | cos 0.5460 | thought 0.9025 dec_ce 1.8972 | 3.2 it/s
step   18250 | cos 0.5496 | thought 0.885 dec_ce 1.8685 | 3.1 it/s
step   18300 | cos 0.5442 | thought 0.9071 dec_ce 1.9053 | 3.1 it/s
step   18350 | cos 0.5480 | thought 0.9347 dec_ce 1.9167 | 3.3 it/s
step   18400 | cos 0.5463 | thought 0.9229 dec_ce 1.8653 | 3.2 it/s
step   18450 | cos 0.5459 | thought 0.9114 dec_ce 1.8548 | 3.1 it/s
step   18500 | cos 0.5453 | thought 0.9281 dec_ce 1.8962 | 3.1 it/s
step   18550 | cos 0.5478 | thought 0.9016 dec_ce 1.7815 | 3.0 it/s
step   18600 | cos 0.5448 | thought 0.8989 dec_ce 1.8039 | 3.2 it/s
step   18650 | cos 0.5481 | thought 0.8838 dec_ce 1.9244 | 3.2 it/s
step   18700 | cos 0.5449 | thought 0.8845 dec_ce 1.9 | 3.1 it/s
step   18750 | cos 0.5480 | thought 0.9326 dec_ce 1.9793 | 3.1 it/s
step   18800 | cos 0.5449 | thought 0.9358 dec_ce 1.9142 | 3.1 it/s
step   18850 | cos 0.5457 | thought 0.9 dec_ce 1.8654 | 3.1 it/s
step   18900 | cos 0.5489 | thought 0.9261 dec_ce 1.9863 | 3.1 it/s
step   18950 | cos 0.5441 | thought 0.9218 dec_ce 1.9221 | 3.1 it/s
step   19000 | cos 0.5468 | thought 0.8988 dec_ce 1.8741 | 3.1 it/s
step   19050 | cos 0.5506 | thought 0.8726 dec_ce 1.8238 | 3.1 it/s
step   19100 | cos 0.5459 | thought 0.9498 dec_ce 1.94 | 3.2 it/s
step   19150 | cos 0.5454 | thought 0.919 dec_ce 1.9283 | 3.2 it/s
step   19200 | cos 0.5478 | thought 0.8757 dec_ce 1.801 | 3.1 it/s
step   19250 | cos 0.5473 | thought 0.9718 dec_ce 2.1064 | 3.1 it/s
step   19300 | cos 0.5494 | thought 0.9231 dec_ce 1.8671 | 3.2 it/s
step   19350 | cos 0.5438 | thought 0.9306 dec_ce 1.9562 | 3.2 it/s
step   19400 | cos 0.5463 | thought 0.9148 dec_ce 1.8865 | 3.1 it/s
step   19450 | cos 0.5458 | thought 0.9088 dec_ce 1.8342 | 3.1 it/s
step   19500 | cos 0.5481 | thought 0.9545 dec_ce 2.1078 | 3.1 it/s
step   19550 | cos 0.5458 | thought 0.9402 dec_ce 1.8892 | 3.0 it/s
step   19600 | cos 0.5477 | thought 0.8917 dec_ce 1.8281 | 3.1 it/s
step   19650 | cos 0.5474 | thought 0.913 dec_ce 1.8794 | 3.1 it/s
step   19700 | cos 0.5459 | thought 0.9604 dec_ce 1.9497 | 3.1 it/s
step   19750 | cos 0.5477 | thought 0.8631 dec_ce 1.7933 | 3.2 it/s
step   19800 | cos 0.5482 | thought 0.9029 dec_ce 1.9054 | 3.2 it/s
step   19850 | cos 0.5496 | thought 0.9084 dec_ce 1.8181 | 3.1 it/s
step   19900 | cos 0.5470 | thought 0.9182 dec_ce 1.8963 | 3.1 it/s
step   19950 | cos 0.5484 | thought 0.9134 dec_ce 1.8812 | 3.2 it/s
step   20000 | cos 0.5475 | thought 0.8891 dec_ce 1.8294 | 3.1 it/s
step   20000 | VAL cos 0.5488 | VAL dec CE 3.7782
step   20050 | cos 0.5485 | thought 0.9425 dec_ce 1.9578 | 2.5 it/s
step   20100 | cos 0.5486 | thought 0.9207 dec_ce 1.9004 | 3.2 it/s
step   20150 | cos 0.5463 | thought 0.9264 dec_ce 1.8821 | 3.1 it/s
step   20200 | cos 0.5471 | thought 0.9282 dec_ce 1.9486 | 3.2 it/s
step   20250 | cos 0.5473 | thought 0.9235 dec_ce 1.9637 | 3.2 it/s
step   20300 | cos 0.5458 | thought 0.8986 dec_ce 1.8172 | 3.1 it/s
step   20350 | cos 0.5461 | thought 0.9306 dec_ce 1.956 | 3.1 it/s
step   20400 | cos 0.5463 | thought 0.881 dec_ce 1.8992 | 3.2 it/s
step   20450 | cos 0.5491 | thought 0.9144 dec_ce 1.8531 | 3.1 it/s
step   20500 | cos 0.5504 | thought 0.8793 dec_ce 1.8712 | 3.1 it/s
step   20550 | cos 0.5475 | thought 0.8753 dec_ce 1.8196 | 3.1 it/s
step   20600 | cos 0.5509 | thought 0.8847 dec_ce 1.8566 | 3.2 it/s
step   20650 | cos 0.5457 | thought 0.9155 dec_ce 1.8776 | 3.1 it/s
step   20700 | cos 0.5486 | thought 0.9174 dec_ce 1.9914 | 3.1 it/s
step   20750 | cos 0.5512 | thought 0.9032 dec_ce 1.8455 | 3.2 it/s
step   20800 | cos 0.5496 | thought 0.9369 dec_ce 1.9551 | 3.1 it/s
step   20850 | cos 0.5490 | thought 0.9125 dec_ce 1.9354 | 3.1 it/s
step   20900 | cos 0.5495 | thought 0.9149 dec_ce 1.9465 | 3.2 it/s
step   20950 | cos 0.5461 | thought 0.9184 dec_ce 1.9284 | 3.1 it/s
step   21000 | cos 0.5461 | thought 0.9193 dec_ce 1.9671 | 3.2 it/s
step   21050 | cos 0.5493 | thought 0.8852 dec_ce 1.7112 | 3.0 it/s
step   21100 | cos 0.5476 | thought 0.9051 dec_ce 1.8445 | 3.1 it/s
step   21150 | cos 0.5475 | thought 0.8977 dec_ce 1.8964 | 3.2 it/s
step   21200 | cos 0.5483 | thought 0.9039 dec_ce 1.9068 | 3.1 it/s
step   21250 | cos 0.5472 | thought 0.9075 dec_ce 1.8693 | 3.1 it/s
step   21300 | cos 0.5472 | thought 0.9162 dec_ce 1.8858 | 3.2 it/s
step   21350 | cos 0.5504 | thought 0.9056 dec_ce 1.9098 | 3.1 it/s
step   21400 | cos 0.5494 | thought 0.9159 dec_ce 1.8274 | 3.2 it/s
step   21450 | cos 0.5480 | thought 0.884 dec_ce 1.921 | 3.1 it/s
step   21500 | cos 0.5505 | thought 0.8994 dec_ce 1.8188 | 3.2 it/s
step   21550 | cos 0.5517 | thought 0.9247 dec_ce 1.9906 | 3.0 it/s
step   21600 | cos 0.5494 | thought 0.9483 dec_ce 2.0138 | 3.2 it/s
step   21650 | cos 0.5487 | thought 0.9018 dec_ce 1.876 | 3.1 it/s
step   21700 | cos 0.5489 | thought 0.9072 dec_ce 1.8072 | 3.2 it/s
step   21750 | cos 0.5509 | thought 0.9021 dec_ce 1.9573 | 3.1 it/s
step   21800 | cos 0.5515 | thought 0.8706 dec_ce 1.8182 | 3.2 it/s
step   21850 | cos 0.5518 | thought 0.9325 dec_ce 1.9678 | 3.1 it/s
step   21900 | cos 0.5514 | thought 0.9179 dec_ce 1.8853 | 3.1 it/s
step   21950 | cos 0.5514 | thought 0.8701 dec_ce 1.8695 | 3.2 it/s
step   22000 | cos 0.5493 | thought 0.8955 dec_ce 1.8921 | 3.1 it/s
step   22000 | VAL cos 0.5501 | VAL dec CE 3.7661
step   22050 | cos 0.5486 | thought 0.9097 dec_ce 1.8689 | 2.6 it/s
step   22100 | cos 0.5516 | thought 0.875 dec_ce 1.9096 | 3.2 it/s
step   22150 | cos 0.5499 | thought 0.9334 dec_ce 1.9319 | 3.1 it/s
step   22200 | cos 0.5520 | thought 0.8661 dec_ce 1.8626 | 3.2 it/s
step   22250 | cos 0.5524 | thought 0.8956 dec_ce 1.9086 | 3.1 it/s
step   22300 | cos 0.5513 | thought 0.9042 dec_ce 1.9848 | 3.1 it/s
step   22350 | cos 0.5525 | thought 0.8974 dec_ce 1.8653 | 3.1 it/s
step   22400 | cos 0.5510 | thought 0.9105 dec_ce 1.8465 | 3.1 it/s
step   22450 | cos 0.5532 | thought 0.8718 dec_ce 1.7811 | 3.1 it/s
step   22500 | cos 0.5521 | thought 0.891 dec_ce 1.864 | 3.2 it/s
step   22550 | cos 0.5525 | thought 0.8565 dec_ce 1.8026 | 3.1 it/s
step   22600 | cos 0.5532 | thought 0.8984 dec_ce 1.8965 | 3.1 it/s
step   22650 | cos 0.5506 | thought 0.9145 dec_ce 1.8957 | 3.1 it/s
step   22700 | cos 0.5487 | thought 0.9005 dec_ce 1.9293 | 3.1 it/s
step   22750 | cos 0.5525 | thought 0.937 dec_ce 1.9225 | 3.1 it/s
step   22800 | cos 0.5519 | thought 0.9146 dec_ce 1.9472 | 3.1 it/s
step   22850 | cos 0.5534 | thought 0.8911 dec_ce 1.7525 | 3.1 it/s
step   22900 | cos 0.5497 | thought 0.9065 dec_ce 1.9476 | 3.2 it/s
step   22950 | cos 0.5509 | thought 0.8701 dec_ce 1.8102 | 3.1 it/s
step   23000 | cos 0.5478 | thought 0.9126 dec_ce 1.8098 | 3.1 it/s
step   23050 | cos 0.5516 | thought 0.8802 dec_ce 1.8218 | 3.1 it/s
step   23100 | cos 0.5499 | thought 0.8551 dec_ce 1.8314 | 3.1 it/s
step   23150 | cos 0.5489 | thought 0.9184 dec_ce 1.9919 | 3.2 it/s
step   23200 | cos 0.5517 | thought 0.9056 dec_ce 1.7971 | 3.1 it/s
step   23250 | cos 0.5511 | thought 0.9223 dec_ce 1.8619 | 3.2 it/s
step   23300 | cos 0.5506 | thought 0.9492 dec_ce 2.0042 | 3.2 it/s
step   23350 | cos 0.5502 | thought 0.9044 dec_ce 1.8442 | 3.2 it/s
step   23400 | cos 0.5505 | thought 0.9394 dec_ce 1.9718 | 3.2 it/s
step   23450 | cos 0.5510 | thought 0.8932 dec_ce 1.8696 | 3.2 it/s
step   23500 | cos 0.5511 | thought 0.8823 dec_ce 1.8917 | 3.1 it/s
step   23550 | cos 0.5485 | thought 0.8947 dec_ce 1.9016 | 3.1 it/s
step   23600 | cos 0.5531 | thought 0.8688 dec_ce 1.7644 | 3.3 it/s
step   23650 | cos 0.5482 | thought 0.8918 dec_ce 1.8475 | 3.1 it/s
step   23700 | cos 0.5531 | thought 0.9002 dec_ce 1.8273 | 3.2 it/s
step   23750 | cos 0.5492 | thought 0.8934 dec_ce 1.8478 | 3.1 it/s
step   23800 | cos 0.5480 | thought 0.9073 dec_ce 1.8631 | 3.1 it/s
step   23850 | cos 0.5497 | thought 0.9308 dec_ce 1.8902 | 3.2 it/s
step   23900 | cos 0.5522 | thought 0.8597 dec_ce 1.8704 | 3.1 it/s
step   23950 | cos 0.5515 | thought 0.9044 dec_ce 1.8065 | 3.3 it/s
step   24000 | cos 0.5501 | thought 0.9156 dec_ce 1.9405 | 3.2 it/s
step   24000 | VAL cos 0.5505 | VAL dec CE 3.7597
step   24050 | cos 0.5530 | thought 0.9143 dec_ce 1.8563 | 2.6 it/s
step   24100 | cos 0.5487 | thought 0.9141 dec_ce 1.8631 | 3.1 it/s
step   24150 | cos 0.5533 | thought 0.9045 dec_ce 1.855 | 3.1 it/s
step   24200 | cos 0.5480 | thought 0.8864 dec_ce 1.9184 | 3.1 it/s
step   24250 | cos 0.5492 | thought 0.9103 dec_ce 1.9276 | 3.1 it/s
step   24300 | cos 0.5481 | thought 0.848 dec_ce 1.808 | 3.1 it/s
step   24350 | cos 0.5519 | thought 0.9132 dec_ce 1.8951 | 3.2 it/s
step   24400 | cos 0.5502 | thought 0.912 dec_ce 1.834 | 3.1 it/s
step   24450 | cos 0.5470 | thought 0.9338 dec_ce 1.8771 | 3.2 it/s
step   24500 | cos 0.5505 | thought 0.8976 dec_ce 1.792 | 3.2 it/s
step   24550 | cos 0.5549 | thought 0.8646 dec_ce 1.787 | 3.1 it/s
step   24600 | cos 0.5556 | thought 0.9044 dec_ce 1.8684 | 3.2 it/s
step   24650 | cos 0.5530 | thought 0.9 dec_ce 1.8435 | 3.1 it/s
step   24700 | cos 0.5512 | thought 0.8874 dec_ce 1.8168 | 3.1 it/s
step   24750 | cos 0.5506 | thought 0.9132 dec_ce 1.9441 | 3.1 it/s
step   24800 | cos 0.5535 | thought 0.8828 dec_ce 1.7607 | 3.1 it/s
step   24850 | cos 0.5507 | thought 0.8693 dec_ce 1.7862 | 3.2 it/s
step   24900 | cos 0.5507 | thought 0.9133 dec_ce 1.9089 | 3.2 it/s
step   24950 | cos 0.5526 | thought 0.875 dec_ce 1.7507 | 3.1 it/s
step   25000 | cos 0.5531 | thought 0.9062 dec_ce 1.8899 | 3.2 it/s
step   25050 | cos 0.5510 | thought 0.9068 dec_ce 1.8772 | 3.0 it/s
step   25100 | cos 0.5499 | thought 0.9044 dec_ce 1.8835 | 3.1 it/s
step   25150 | cos 0.5521 | thought 0.9115 dec_ce 1.9118 | 3.1 it/s
step   25200 | cos 0.5524 | thought 0.8975 dec_ce 1.864 | 3.1 it/s
step   25250 | cos 0.5515 | thought 0.8796 dec_ce 1.7921 | 3.1 it/s
step   25300 | cos 0.5545 | thought 0.8834 dec_ce 1.8363 | 3.2 it/s
step   25350 | cos 0.5539 | thought 0.9287 dec_ce 1.8855 | 3.2 it/s
step   25400 | cos 0.5519 | thought 0.964 dec_ce 2.0346 | 3.2 it/s
step   25450 | cos 0.5520 | thought 0.9246 dec_ce 2.0615 | 3.2 it/s
step   25500 | cos 0.5506 | thought 0.9051 dec_ce 1.9358 | 3.2 it/s
step   25550 | cos 0.5491 | thought 0.89 dec_ce 1.8339 | 3.1 it/s
step   25600 | cos 0.5536 | thought 0.9268 dec_ce 1.9015 | 3.1 it/s
step   25650 | cos 0.5529 | thought 0.883 dec_ce 1.7835 | 3.2 it/s
step   25700 | cos 0.5554 | thought 0.9039 dec_ce 1.8502 | 3.2 it/s
step   25750 | cos 0.5549 | thought 0.876 dec_ce 1.7824 | 3.2 it/s
step   25800 | cos 0.5535 | thought 0.9394 dec_ce 1.9839 | 3.2 it/s
step   25850 | cos 0.5536 | thought 0.9408 dec_ce 1.9971 | 3.2 it/s
step   25900 | cos 0.5509 | thought 0.9204 dec_ce 1.8765 | 3.2 it/s
step   25950 | cos 0.5520 | thought 0.9055 dec_ce 1.9577 | 3.2 it/s
step   26000 | cos 0.5563 | thought 0.8756 dec_ce 1.8571 | 3.2 it/s
step   26000 | VAL cos 0.5516 | VAL dec CE 3.7538
step   26050 | cos 0.5518 | thought 0.9138 dec_ce 1.8812 | 2.6 it/s
step   26100 | cos 0.5549 | thought 0.9039 dec_ce 1.9067 | 3.2 it/s
step   26150 | cos 0.5528 | thought 0.8751 dec_ce 1.7003 | 3.2 it/s
step   26200 | cos 0.5534 | thought 0.9104 dec_ce 1.9247 | 3.3 it/s
step   26250 | cos 0.5520 | thought 0.8809 dec_ce 1.8369 | 3.2 it/s
step   26300 | cos 0.5557 | thought 0.8661 dec_ce 1.8763 | 3.2 it/s
step   26350 | cos 0.5512 | thought 0.8964 dec_ce 1.8496 | 3.2 it/s
step   26400 | cos 0.5523 | thought 0.902 dec_ce 1.8157 | 3.2 it/s
step   26450 | cos 0.5562 | thought 0.8929 dec_ce 1.8851 | 3.1 it/s
step   26500 | cos 0.5504 | thought 0.9057 dec_ce 1.9461 | 3.1 it/s
step   26550 | cos 0.5532 | thought 0.8495 dec_ce 1.7926 | 3.1 it/s
step   26600 | cos 0.5524 | thought 0.9018 dec_ce 1.8725 | 3.2 it/s
step   26650 | cos 0.5557 | thought 0.8948 dec_ce 1.8955 | 3.2 it/s
step   26700 | cos 0.5538 | thought 0.8823 dec_ce 1.8347 | 3.1 it/s
step   26750 | cos 0.5542 | thought 0.9148 dec_ce 1.9179 | 3.2 it/s
step   26800 | cos 0.5550 | thought 0.8739 dec_ce 1.7827 | 3.1 it/s
step   26850 | cos 0.5545 | thought 0.9382 dec_ce 1.9254 | 3.2 it/s
step   26900 | cos 0.5518 | thought 0.9194 dec_ce 1.9901 | 3.2 it/s
step   26950 | cos 0.5515 | thought 0.9263 dec_ce 2.0008 | 3.1 it/s
step   27000 | cos 0.5546 | thought 0.9428 dec_ce 1.9752 | 3.2 it/s
step   27050 | cos 0.5555 | thought 0.8351 dec_ce 1.7492 | 3.1 it/s
step   27100 | cos 0.5556 | thought 0.9022 dec_ce 1.8162 | 3.2 it/s
step   27150 | cos 0.5527 | thought 0.8999 dec_ce 1.8329 | 3.2 it/s
step   27200 | cos 0.5504 | thought 0.9152 dec_ce 1.9512 | 3.1 it/s
step   27250 | cos 0.5539 | thought 0.8825 dec_ce 1.7687 | 3.3 it/s
step   27300 | cos 0.5500 | thought 0.9242 dec_ce 1.8387 | 3.1 it/s
step   27350 | cos 0.5538 | thought 0.9053 dec_ce 1.8953 | 3.2 it/s
step   27400 | cos 0.5509 | thought 0.9389 dec_ce 1.9279 | 3.1 it/s
